AERONET Version 3; 
Waskesiu
Version 3: AOD Level 1.5
The following data are cloud cleared and quality controls have been applied but these data may not have final calibration applied.  These data may change.
Contact: PI=Ihab_Abboud_and_Vitali_Fioletov; PI Email=ihab.abboud@canada.ca_and_vitali.fioletov@canada.ca
All Points,UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html
Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
27:02:2020,15:17:37,58,58.637234,-999.000000,0.024402,0.029517,-999.000000,-999.000000,0.039152,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.060882,-999.000000,-999.000000,0.067976,0.067122,0.504318,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000843,0.001330,-999.000000,-999.000000,0.001023,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001547,-999.000000,-999.000000,0.001130,0.002224,0.009119,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.056600,0.753837,1.030182,1.109301,0.404870,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,79.848175,5.508215,-10.300000,387.291275,0.121945,02:03:2020,7,-999.,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
27:02:2020,15:21:55,58,58.640220,-999.000000,0.023787,0.028476,-999.000000,-999.000000,0.038419,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.059856,-999.000000,-999.000000,0.066512,0.065596,0.514687,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002677,0.002068,-999.000000,-999.000000,0.002280,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002000,-999.000000,-999.000000,0.002929,0.003757,0.015043,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.081879,0.721105,1.034625,1.176146,0.380762,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,79.303815,5.246227,-10.400000,387.292195,0.121948,02:03:2020,7,-999.,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
27:02:2020,15:24:15,58,58.641840,-999.000000,0.024371,0.028920,-999.000000,-999.000000,0.039112,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.060042,-999.000000,-999.000000,0.067137,0.066367,0.515908,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002940,0.002366,-999.000000,-999.000000,0.002250,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001118,-999.000000,-999.000000,0.001015,0.002173,0.005276,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.062036,0.763791,1.000183,1.185430,0.414974,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,79.010419,5.115028,-10.300000,387.292694,0.121950,02:03:2020,7,-999.,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
27:02:2020,15:27:56,58,58.644398,-999.000000,0.025304,0.030170,-999.000000,-999.000000,0.040000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.061241,-999.000000,-999.000000,0.067691,0.066874,0.516292,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000457,0.001235,-999.000000,-999.000000,0.001391,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001950,-999.000000,-999.000000,0.001992,0.000869,0.007720,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.031819,0.684851,0.993884,1.107497,0.365412,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,78.550237,4.921913,-10.300000,387.293482,0.121952,02:03:2020,7,-999.,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
27:02:2020,15:30:52,58,58.646435,-999.000000,0.025663,0.030354,-999.000000,-999.000000,0.040277,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.061030,-999.000000,-999.000000,0.067665,0.066930,0.518332,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001033,0.000654,-999.000000,-999.000000,0.001050,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001254,-999.000000,-999.000000,0.001206,0.001005,0.008100,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.016810,0.705781,0.969734,1.110722,0.382508,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,78.186435,4.779245,-9.900000,387.294110,0.121955,02:03:2020,7,-999.,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
27:02:2020,15:36:53,58,58.650613,-999.000000,0.028261,0.033308,-999.000000,-999.000000,0.043527,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.065422,-999.000000,-999.000000,0.072736,0.072322,0.531878,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004031,0.003555,-999.000000,-999.000000,0.003232,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002094,-999.000000,-999.000000,0.003681,0.003828,0.006184,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.984213,0.724762,0.950836,1.050799,0.413216,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,77.447967,4.513700,-9.500000,387.295397,0.121959,02:03:2020,7,-999.,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
28:02:2020,16:36:52,59,59.692269,-999.000000,0.030745,0.034263,-999.000000,-999.000000,0.040346,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.063879,-999.000000,-999.000000,0.071489,0.065871,0.504694,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001394,0.001448,-999.000000,-999.000000,0.001906,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000976,-999.000000,-999.000000,0.001031,0.001754,0.012879,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.928485,0.769738,1.072195,0.641792,0.157807,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,70.409664,2.960401,5.000000,387.616321,0.123109,03:03:2020,7,-999.,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
28:02:2020,16:39:53,59,59.694363,-999.000000,0.031753,0.034658,-999.000000,-999.000000,0.040902,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.064107,-999.000000,-999.000000,0.071140,0.065633,0.497162,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001836,0.002459,-999.000000,-999.000000,0.000636,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000694,-999.000000,-999.000000,0.001393,0.001194,0.006322,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.915660,0.711972,1.048584,0.650484,0.127902,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,70.111690,2.918512,5.500000,387.616967,0.123111,03:03:2020,7,-999.,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
28:02:2020,16:42:53,59,59.696447,-999.000000,0.031677,0.034979,-999.000000,-999.000000,0.040468,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.063396,-999.000000,-999.000000,0.071028,0.065110,0.493861,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001184,0.001516,-999.000000,-999.000000,0.001909,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000990,-999.000000,-999.000000,0.000806,0.001007,0.014594,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.888845,0.777424,1.047459,0.572419,0.143329,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,69.819509,2.878635,5.800000,387.617609,0.123113,03:03:2020,7,-999.,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
28:02:2020,16:45:53,59,59.698530,-999.000000,0.031438,0.034299,-999.000000,-999.000000,0.040662,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.063438,-999.000000,-999.000000,0.070146,0.064172,0.477447,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001295,0.001144,-999.000000,-999.000000,0.000419,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000616,-999.000000,-999.000000,0.002408,0.002018,0.014267,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.914415,0.687434,1.037808,0.668254,0.081952,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,69.531533,2.840446,6.100000,387.618250,0.123116,03:03:2020,7,-999.,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
28:02:2020,16:48:10,59,59.700116,-999.000000,0.031857,0.034994,-999.000000,-999.000000,0.041327,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.063377,-999.000000,-999.000000,0.071057,0.064853,0.469490,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001987,0.001719,-999.000000,-999.000000,0.002211,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001341,-999.000000,-999.000000,0.000476,0.000830,0.023612,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.882698,0.782236,0.997749,0.653179,0.130011,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,69.315210,2.812457,6.300000,387.618739,0.123117,03:03:2020,7,-999.,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
28:02:2020,16:51:53,59,59.702697,-999.000000,0.033223,0.034106,-999.000000,-999.000000,0.040146,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.059892,-999.000000,-999.000000,0.072206,0.063213,0.443207,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003949,0.005467,-999.000000,-999.000000,0.003850,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.009181,-999.000000,-999.000000,0.007559,0.003384,0.009431,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.835546,1.278719,0.933433,0.640268,0.273140,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,68.968461,2.768798,6.500000,387.619534,0.123120,03:03:2020,7,-999.,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
28:02:2020,16:54:53,59,59.704780,-999.000000,0.034589,0.032468,-999.000000,-999.000000,0.039618,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.056764,-999.000000,-999.000000,0.074015,0.061713,0.443166,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003755,0.004856,-999.000000,-999.000000,0.003321,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.009608,-999.000000,-999.000000,0.005564,0.003461,0.006102,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.819940,1.814831,0.839154,0.781611,0.413573,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,68.693500,2.735190,6.700000,387.620176,0.123123,03:03:2020,7,-999.,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
28:02:2020,16:57:53,59,59.706863,-999.000000,0.032881,0.035643,-999.000000,-999.000000,0.041449,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.062820,-999.000000,-999.000000,0.070068,0.063159,0.452408,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000269,0.001033,-999.000000,-999.000000,0.001000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000935,-999.000000,-999.000000,0.000694,0.001017,0.005992,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.844169,0.746786,0.970267,0.592611,0.062604,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,68.423011,2.702968,7.000000,387.620818,0.123125,03:03:2020,7,-999.,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
28:02:2020,17:00:52,59,59.708935,-999.000000,0.033432,0.033172,-999.000000,-999.000000,0.040117,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.058680,-999.000000,-999.000000,0.069236,0.060163,0.439589,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003003,0.006179,-999.000000,-999.000000,0.003815,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.009791,-999.000000,-999.000000,0.007829,0.003572,0.005844,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.840334,1.131328,0.887389,0.746462,0.157190,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,68.158525,2.672238,7.100000,387.621456,0.123127,03:03:2020,7,-999.,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
28:02:2020,17:03:10,59,59.710532,-999.000000,0.033877,0.033773,-999.000000,-999.000000,0.040257,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.059183,-999.000000,-999.000000,0.070900,0.060569,0.452712,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.005250,0.003272,-999.000000,-999.000000,0.001070,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.008413,-999.000000,-999.000000,0.007830,0.003391,0.010521,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.829231,1.235376,0.899196,0.689655,0.156384,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,67.957726,2.649403,7.300000,387.621948,0.123129,03:03:2020,7,-999.,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
28:02:2020,17:15:54,59,59.719375,-999.000000,0.036374,0.039242,-999.000000,-999.000000,0.045537,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.066702,-999.000000,-999.000000,0.074422,0.067555,0.408981,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.007612,0.008682,-999.000000,-999.000000,0.007870,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.008100,-999.000000,-999.000000,0.013145,0.013500,0.036212,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.788391,0.748905,0.890730,0.584231,0.089896,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,66.896367,2.535357,8.000000,387.624673,0.123139,03:03:2020,7,-999.,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
28:02:2020,17:36:53,59,59.733947,-999.000000,0.035608,0.035720,-999.000000,-999.000000,0.042222,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.060899,-999.000000,-999.000000,0.072770,0.061006,0.373742,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001770,0.007604,-999.000000,-999.000000,0.005897,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.011756,-999.000000,-999.000000,0.006965,0.006005,0.009110,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.788560,1.217934,0.854690,0.656635,0.076078,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,65.343411,2.386406,7.900000,387.629162,0.123155,03:03:2020,7,-999.,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
28:02:2020,17:42:51,59,59.738090,-999.000000,0.039616,0.039278,-999.000000,-999.000000,0.046089,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.064288,-999.000000,-999.000000,0.075436,0.064322,0.362954,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.009361,0.001068,-999.000000,-999.000000,0.002861,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.006712,-999.000000,-999.000000,0.011729,0.002257,0.012270,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.726942,1.093724,0.776569,0.627939,0.064475,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,64.948833,2.351554,8.200000,387.630439,0.123159,03:03:2020,7,-999.,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
28:02:2020,17:45:53,59,59.740197,-999.000000,0.042500,0.041552,-999.000000,-999.000000,0.047848,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.066109,-999.000000,-999.000000,0.078165,0.067009,0.367698,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003067,0.007922,-999.000000,-999.000000,0.004748,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.011521,-999.000000,-999.000000,0.008843,0.009642,0.010100,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.687455,1.145676,0.754336,0.554031,0.115603,-999.000000,lev15,17,Waskesiu,53.914386,-106.069578,569.000000,64.756519,2.334971,8.400000,387.631088,0.123162,03:03:2020,7,-999.,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
