AERONET Version 3; 
Waskesiu
Version 3: AOD Level 1.0
The following data are unscreened and may not have final calibration applied.
Contact: PI=Ihab_Abboud_and_Vitali_Fioletov; PI Email=ihab.abboud@canada.ca_and_vitali.fioletov@canada.ca
All Points,UNITS can be found at,,, https://aeronet.gsfc.nasa.gov/new_web/units.html
Date(dd:mm:yyyy),Time(hh:mm:ss),Day_of_Year,Day_of_Year(Fraction),AOD_1640nm,AOD_1020nm,AOD_870nm,AOD_865nm,AOD_779nm,AOD_675nm,AOD_667nm,AOD_620nm,AOD_560nm,AOD_555nm,AOD_551nm,AOD_532nm,AOD_531nm,AOD_510nm,AOD_500nm,AOD_490nm,AOD_443nm,AOD_440nm,AOD_412nm,AOD_400nm,AOD_380nm,AOD_340nm,Precipitable_Water(cm),AOD_681nm,AOD_709nm,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,AOD_Empty,Triplet_Variability_1640,Triplet_Variability_1020,Triplet_Variability_870,Triplet_Variability_865,Triplet_Variability_779,Triplet_Variability_675,Triplet_Variability_667,Triplet_Variability_620,Triplet_Variability_560,Triplet_Variability_555,Triplet_Variability_551,Triplet_Variability_532,Triplet_Variability_531,Triplet_Variability_510,Triplet_Variability_500,Triplet_Variability_490,Triplet_Variability_443,Triplet_Variability_440,Triplet_Variability_412,Triplet_Variability_400,Triplet_Variability_380,Triplet_Variability_340,Triplet_Variability_Precipitable_Water(cm),Triplet_Variability_681,Triplet_Variability_709,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,Triplet_Variability_AOD_Empty,440-870_Angstrom_Exponent,380-500_Angstrom_Exponent,440-675_Angstrom_Exponent,500-870_Angstrom_Exponent,340-440_Angstrom_Exponent,440-675_Angstrom_Exponent[Polar],Data_Quality_Level,AERONET_Instrument_Number,AERONET_Site_Name,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Solar_Zenith_Angle(Degrees),Optical_Air_Mass,Sensor_Temperature(Degrees_C),Ozone(Dobson),NO2(Dobson),Last_Date_Processed,Number_of_Wavelengths,Exact_Wavelengths_of_AOD(um)_1640nm,Exact_Wavelengths_of_AOD(um)_1020nm,Exact_Wavelengths_of_AOD(um)_870nm,Exact_Wavelengths_of_AOD(um)_865nm,Exact_Wavelengths_of_AOD(um)_779nm,Exact_Wavelengths_of_AOD(um)_675nm,Exact_Wavelengths_of_AOD(um)_667nm,Exact_Wavelengths_of_AOD(um)_620nm,Exact_Wavelengths_of_AOD(um)_560nm,Exact_Wavelengths_of_AOD(um)_555nm,Exact_Wavelengths_of_AOD(um)_551nm,Exact_Wavelengths_of_AOD(um)_532nm,Exact_Wavelengths_of_AOD(um)_531nm,Exact_Wavelengths_of_AOD(um)_510nm,Exact_Wavelengths_of_AOD(um)_500nm,Exact_Wavelengths_of_AOD(um)_490nm,Exact_Wavelengths_of_AOD(um)_443nm,Exact_Wavelengths_of_AOD(um)_440nm,Exact_Wavelengths_of_AOD(um)_412nm,Exact_Wavelengths_of_AOD(um)_400nm,Exact_Wavelengths_of_AOD(um)_380nm,Exact_Wavelengths_of_AOD(um)_340nm,Exact_Wavelengths_of_PW(um)_935nm,Exact_Wavelengths_of_AOD(um)_681nm,Exact_Wavelengths_of_AOD(um)_709nm,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty,Exact_Wavelengths_of_AOD(um)_Empty
23:02:2020,17:32:01,54,54.730567,0.039745,0.035324,0.040348,-999.000000,-999.000000,0.050403,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.095409,-999.000000,-999.000000,0.073577,-999.000000,-999.000000,0.078573,0.074348,0.284268,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000193,0.001911,0.001787,-999.000000,-999.000000,0.001849,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001817,-999.000000,-999.000000,0.001626,-999.000000,-999.000000,0.001170,0.002334,0.002795,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.119706,-0.680238,1.103262,1.568581,0.064296,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,67.521108,2.601170,0.300000,386.087667,0.117634,27:02:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
23:02:2020,17:42:53,54,54.738113,0.037626,0.036717,0.039001,-999.000000,-999.000000,0.049745,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.095484,-999.000000,-999.000000,0.070185,-999.000000,-999.000000,0.080947,0.072638,0.279091,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.009941,0.002620,0.006566,-999.000000,-999.000000,0.004679,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004453,-999.000000,-999.000000,0.010591,-999.000000,-999.000000,0.008081,0.004646,0.004016,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.118761,-0.565176,1.046120,1.630734,0.183113,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,66.795637,2.525081,0.500000,386.089992,0.117642,27:02:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
23:02:2020,17:45:58,54,54.740255,0.041156,0.035731,0.040415,-999.000000,-999.000000,0.050487,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.095658,-999.000000,-999.000000,0.073231,-999.000000,-999.000000,0.078221,0.072987,0.274018,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000714,0.001284,0.000896,-999.000000,-999.000000,0.000508,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001922,-999.000000,-999.000000,0.000729,-999.000000,-999.000000,0.001432,0.001288,0.002679,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.113304,-0.705449,1.091606,1.570309,0.013358,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,66.602550,2.505635,0.700000,386.090651,0.117644,27:02:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
23:02:2020,17:48:53,54,54.742280,0.041284,0.036378,0.041211,-999.000000,-999.000000,0.051240,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.097141,-999.000000,-999.000000,0.073701,-999.000000,-999.000000,0.078593,0.073766,0.273891,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000131,0.001996,0.002073,-999.000000,-999.000000,0.002022,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001451,-999.000000,-999.000000,0.001269,-999.000000,-999.000000,0.001178,0.001133,0.002376,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.098242,-0.743545,1.075773,1.563175,0.028394,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,66.425191,2.488057,0.900000,386.091275,0.117647,27:02:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
23:02:2020,17:50:38,54,54.743495,0.041479,0.036746,0.041035,-999.000000,-999.000000,0.050602,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.096728,-999.000000,-999.000000,0.073702,-999.000000,-999.000000,0.079352,0.074345,0.271944,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000052,0.001229,0.001489,-999.000000,-999.000000,0.000858,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001564,-999.000000,-999.000000,0.000871,-999.000000,-999.000000,0.000726,0.002022,0.002270,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.106433,-0.692740,1.104739,1.564027,0.061044,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,66.321266,2.477881,1.000000,386.091650,0.117648,27:02:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
23:02:2020,17:54:58,54,54.746505,0.041975,0.036944,0.041598,-999.000000,-999.000000,0.051456,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.097743,-999.000000,-999.000000,0.074427,-999.000000,-999.000000,0.079700,0.074524,0.270080,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000394,0.000755,0.000584,-999.000000,-999.000000,0.000947,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001880,-999.000000,-999.000000,0.000489,-999.000000,-999.000000,0.001326,0.001070,0.001976,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.098842,-0.715125,1.087673,1.557802,0.031594,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,66.072037,2.453844,1.000000,386.092577,0.117651,27:02:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
23:02:2020,17:57:53,54,54.748530,0.042313,0.037408,0.041947,-999.000000,-999.000000,0.051905,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.098156,-999.000000,-999.000000,0.074936,-999.000000,-999.000000,0.080099,0.075619,0.271484,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000645,0.001679,0.001236,-999.000000,-999.000000,0.000724,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001870,-999.000000,-999.000000,0.000093,-999.000000,-999.000000,0.001490,0.001125,0.004128,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.094368,-0.712655,1.081441,1.550139,0.059644,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,65.910853,2.438568,1.100000,386.093201,0.117654,27:02:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
23:02:2020,18:00:53,54,54.750613,0.042124,0.038918,0.043337,-999.000000,-999.000000,0.053114,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.100787,-999.000000,-999.000000,0.075519,-999.000000,-999.000000,0.080121,0.075751,0.273257,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001233,0.001465,0.001384,-999.000000,-999.000000,0.001531,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002071,-999.000000,-999.000000,0.001166,-999.000000,-999.000000,0.000826,0.000316,0.001917,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.067134,-0.806914,1.054175,1.539701,0.034511,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,65.750630,2.423587,1.200000,386.093843,0.117656,27:02:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
23:02:2020,18:05:36,54,54.753889,0.042451,0.038678,0.042966,-999.000000,-999.000000,0.052719,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.099605,-999.000000,-999.000000,0.075142,-999.000000,-999.000000,0.079959,0.074977,0.280634,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001121,0.001238,0.001118,-999.000000,-999.000000,0.001278,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001908,-999.000000,-999.000000,0.000836,-999.000000,-999.000000,0.001472,0.001293,0.000597,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.068549,-0.771680,1.056323,1.533679,0.016080,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,65.510253,2.401487,1.500000,386.094852,0.117659,27:02:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
23:02:2020,18:12:56,54,54.758981,0.043539,0.040529,0.044976,-999.000000,-999.000000,0.054710,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.102589,-999.000000,-999.000000,0.076688,-999.000000,-999.000000,0.081585,0.077699,0.275513,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001148,0.006235,0.005552,-999.000000,-999.000000,0.005205,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.008056,-999.000000,-999.000000,0.004494,-999.000000,-999.000000,0.004777,0.005392,0.010679,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.033914,-0.805084,1.019803,1.504582,0.072771,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,65.164888,2.370497,1.700000,386.096421,0.117665,27:02:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
23:02:2020,18:15:54,54,54.761042,0.043157,0.039240,0.043277,-999.000000,-999.000000,0.052979,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.100415,-999.000000,-999.000000,0.075749,-999.000000,-999.000000,0.080506,0.076003,0.278180,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000276,0.001105,0.001947,-999.000000,-999.000000,0.001436,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002207,-999.000000,-999.000000,0.000528,-999.000000,-999.000000,0.000703,0.000505,0.001627,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.071015,-0.776456,1.064189,1.535573,0.036214,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,65.035104,2.359078,1.800000,386.097056,0.117667,27:02:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
23:02:2020,18:39:43,54,54.777581,0.043832,0.037368,0.041800,-999.000000,-999.000000,0.051291,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.098789,-999.000000,-999.000000,0.073408,-999.000000,-999.000000,0.077559,0.071668,0.273525,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000428,0.001063,0.001430,-999.000000,-999.000000,0.001271,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001047,-999.000000,-999.000000,0.000500,-999.000000,-999.000000,0.000671,0.001003,0.003385,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.085512,-0.851927,1.075591,1.569330,-0.067470,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,64.205707,2.288876,1.900000,386.102151,0.117686,27:02:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
23:02:2020,18:42:54,54,54.779792,0.043919,0.037703,0.042124,-999.000000,-999.000000,0.051326,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.099202,-999.000000,-999.000000,0.072991,-999.000000,-999.000000,0.077800,0.071590,0.275989,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000929,0.000502,0.001303,-999.000000,-999.000000,0.000999,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004523,-999.000000,-999.000000,0.000510,-999.000000,-999.000000,0.001592,0.000821,0.004138,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.071455,-0.854336,1.065405,1.563462,-0.046967,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,64.124016,2.282211,2.100000,386.102832,0.117688,27:02:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
23:02:2020,18:45:53,54,54.781863,0.040675,0.038187,0.039370,-999.000000,-999.000000,0.049289,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.097236,-999.000000,-999.000000,0.068725,-999.000000,-999.000000,0.080514,0.069429,0.269057,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.011122,0.005762,0.005246,-999.000000,-999.000000,0.002928,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001978,-999.000000,-999.000000,0.010813,-999.000000,-999.000000,0.007777,0.004949,0.002910,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.098766,-0.646480,1.039628,1.648737,0.099660,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,64.053796,2.276516,2.300000,386.103471,0.117690,27:02:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
23:02:2020,18:48:54,54,54.783958,0.044676,0.037395,0.041473,-999.000000,-999.000000,0.050775,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.097638,-999.000000,-999.000000,0.072859,-999.000000,-999.000000,0.078796,0.071765,0.273238,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000271,0.002701,0.001712,-999.000000,-999.000000,0.002313,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.002870,-999.000000,-999.000000,0.001976,-999.000000,-999.000000,0.001061,0.002089,0.005673,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.084344,-0.750363,1.079668,1.562386,-0.025546,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,63.989054,2.271294,2.600000,386.104116,0.117693,27:02:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
23:02:2020,18:54:54,54,54.788125,0.044452,0.038838,0.042546,-999.000000,-999.000000,0.051643,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.100360,-999.000000,-999.000000,0.073361,-999.000000,-999.000000,0.078011,0.072117,0.270277,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000687,0.001991,0.001403,-999.000000,-999.000000,0.001262,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.001707,-999.000000,-999.000000,0.001459,-999.000000,-999.000000,0.001029,0.002460,0.003802,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.068691,-0.886374,1.066496,1.566845,-0.039429,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,63.879080,2.262483,2.700000,386.105400,0.117697,27:02:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
23:02:2020,18:57:54,54,54.790208,0.043725,0.042828,0.046619,-999.000000,-999.000000,0.055402,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.104143,-999.000000,-999.000000,0.076096,-999.000000,-999.000000,0.079973,0.075798,0.264449,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000935,0.001346,0.001583,-999.000000,-999.000000,0.002073,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.003636,-999.000000,-999.000000,0.001607,-999.000000,-999.000000,0.001233,0.001937,0.007698,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.982402,-0.931447,0.982235,1.468378,0.004848,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,63.833511,2.258855,2.900000,386.106042,0.117700,27:02:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
23:02:2020,19:00:53,54,54.792280,0.044278,0.041537,0.045286,-999.000000,-999.000000,0.054205,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.103561,-999.000000,-999.000000,0.075534,-999.000000,-999.000000,0.079034,0.074942,0.265398,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.000768,0.002576,0.002311,-999.000000,-999.000000,0.002513,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.004264,-999.000000,-999.000000,0.003118,-999.000000,-999.000000,0.001874,0.002771,0.001472,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,1.018159,-0.954196,1.019548,1.510923,-0.011484,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,63.794442,2.255754,2.900000,386.106680,0.117702,27:02:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
23:02:2020,19:05:36,54,54.795556,0.661841,0.471594,0.387273,-999.000000,-999.000000,0.462158,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.462970,-999.000000,-999.000000,0.434448,-999.000000,-999.000000,0.420465,0.482516,0.243528,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.078705,0.053875,0.043864,-999.000000,-999.000000,0.054054,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.049638,-999.000000,-999.000000,0.049108,-999.000000,-999.000000,0.047325,0.053967,0.099235,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.166834,-0.347599,-0.117665,0.312582,0.376347,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,63.745414,2.251877,3.200000,386.107689,0.117705,27:02:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
23:02:2020,19:09:53,54,54.798530,0.650528,0.463519,0.381086,-999.000000,-999.000000,0.454091,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.455025,-999.000000,-999.000000,0.426428,-999.000000,-999.000000,0.412284,0.472398,0.232192,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.135452,0.098231,0.081971,-999.000000,-999.000000,0.094733,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.087882,-999.000000,-999.000000,0.093477,-999.000000,-999.000000,0.087006,0.098874,0.174550,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,-999.000000,0.163915,-0.356075,-0.119451,0.310501,0.366452,-999.000000,lev10,17,Waskesiu,53.914386,-106.069578,569.000000,63.714443,2.249435,3.000000,386.108605,0.117709,27:02:2020,9,1.637100,1.019800,0.870500,-999.,-999.,0.674800,-999.,-999.,-999.,-999.,-999.,-999.,-999.,-999.,0.499900,-999.,-999.,0.439600,-999.,-999.,0.379800,0.340900,0.941200,-999.,-999.,-999.,-999.,-999.,-999.,-999.
